,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
1429,1430,14.822415,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42538; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2538.0,Read,Input,Registers,0.00029799999999902127,0.0008459999999992363
1430,1431,14.822963,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42538; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2538.0,Read,Input,Registers,0.000548000000000215,
1431,1432,14.823298,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42539; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2539.0,Read,Holding,Registers,0.00033499999999975216,0.0010170000000009338
1432,1433,14.82398,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42539; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2539.0,Read,Holding,Registers,0.0006820000000011817,
1433,1434,14.824129,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42540; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2540.0,Write,Multiple,Registers,0.00014899999999862246,0.0006439999999994228
1434,1435,14.824624,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42540; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2540.0,Write,Multiple,Registers,0.0004950000000008004,
1436,1437,14.924838,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42541; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2541.0,Read,Discrete,Inputs,0.10021399999999936,0.10083200000000048
1437,1438,14.925456,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42541; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2541.0,Read,Discrete,Inputs,0.0006180000000011177,
1438,1439,14.926145,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42542; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2542.0,Write,Multiple,Coils,0.0006889999999994956,0.0011659999999995563
1439,1440,14.926622,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42542; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2542.0,Write,Multiple,Coils,0.0004770000000000607,
1440,1441,14.927109,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42543; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2543.0,Read,Input,Registers,0.00048699999999968213,0.0011740000000006745
1441,1442,14.927796,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42543; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2543.0,Read,Input,Registers,0.0006870000000009924,
1442,1443,14.928335,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42544; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2544.0,Read,Holding,Registers,0.0005389999999998452,0.0010089999999998156
1443,1444,14.928805,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42544; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2544.0,Read,Holding,Registers,0.00046999999999997044,
1444,1445,14.929167,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42545; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2545.0,Write,Multiple,Registers,0.0003619999999990853,0.0008109999999987849
1445,1446,14.929616,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42545; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2545.0,Write,Multiple,Registers,0.00044899999999969964,
1446,1447,15.029714,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42546; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2546.0,Read,Discrete,Inputs,0.10009800000000091,0.1006210000000003
1447,1448,15.030237,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42546; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2546.0,Read,Discrete,Inputs,0.0005229999999993851,
1448,1449,15.030909,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42547; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2547.0,Write,Multiple,Coils,0.0006719999999997839,0.001056000000000168
1449,1450,15.031293,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42547; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2547.0,Write,Multiple,Coils,0.00038400000000038403,
1450,1451,15.031707,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42548; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2548.0,Read,Input,Registers,0.00041400000000102466,0.0007459999999994693
1451,1452,15.032039,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42548; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2548.0,Read,Input,Registers,0.00033199999999844465,
1452,1453,15.032505,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42549; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2549.0,Read,Holding,Registers,0.0004660000000011877,0.01459300000000141
1453,1454,15.046632,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42549; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2549.0,Read,Holding,Registers,0.014127000000000223,
1454,1455,15.047259,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42550; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2550.0,Write,Multiple,Registers,0.0006269999999997111,0.0011729999999996465
1455,1456,15.047805,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42550; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2550.0,Write,Multiple,Registers,0.0005459999999999354,
1456,1457,15.147723,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42551; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2551.0,Read,Discrete,Inputs,0.09991799999999884,0.10058199999999928
1457,1458,15.148387,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42551; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2551.0,Read,Discrete,Inputs,0.000664000000000442,
1458,1459,15.149059,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42552; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2552.0,Write,Multiple,Coils,0.0006719999999997839,0.001122999999999763
1459,1460,15.14951,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42552; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2552.0,Write,Multiple,Coils,0.0004509999999999792,
1460,1461,15.149805,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42553; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2553.0,Read,Input,Registers,0.00029500000000126647,0.0006470000000007303
1461,1462,15.150157,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42553; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2553.0,Read,Input,Registers,0.00035199999999946385,
1462,1463,15.15055,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42554; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2554.0,Read,Holding,Registers,0.00039300000000075386,0.0007839999999994518
1463,1464,15.150941,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42554; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2554.0,Read,Holding,Registers,0.00039099999999869794,
1464,1465,15.151341,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42555; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2555.0,Write,Multiple,Registers,0.0004000000000008441,0.0007660000000004885
1465,1466,15.151707,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42555; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2555.0,Write,Multiple,Registers,0.0003659999999996444,
1467,1468,15.251806,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42556; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2556.0,Read,Discrete,Inputs,0.10009900000000016,0.10094699999999968
1468,1469,15.252654,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42556; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2556.0,Read,Discrete,Inputs,0.0008479999999995158,
1469,1470,15.25332,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42557; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2557.0,Write,Multiple,Coils,0.0006660000000007216,0.0012720000000001619
1470,1471,15.253926,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42557; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2557.0,Write,Multiple,Coils,0.0006059999999994403,
1471,1472,15.254412,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42558; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2558.0,Read,Input,Registers,0.00048600000000043053,0.0009929999999993555
1472,1473,15.254919,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42558; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2558.0,Read,Input,Registers,0.000506999999998925,
1473,1474,15.255351,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42559; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2559.0,Read,Holding,Registers,0.00043199999999998795,0.0010100000000008436
1474,1475,15.255929,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42559; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2559.0,Read,Holding,Registers,0.0005780000000008556,
1475,1476,15.256285,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42560; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2560.0,Write,Multiple,Registers,0.00035600000000002296,0.0008700000000008146
1476,1477,15.256799,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42560; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2560.0,Write,Multiple,Registers,0.0005140000000007916,
1477,1478,15.356677,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42561; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2561.0,Read,Discrete,Inputs,0.09987799999999858,0.10043599999999842
1478,1479,15.357235,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42561; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2561.0,Read,Discrete,Inputs,0.0005579999999998364,
1479,1480,15.35777,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42562; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2562.0,Write,Multiple,Coils,0.0005350000000010624,0.0010510000000003572
1480,1481,15.358286,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42562; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2562.0,Write,Multiple,Coils,0.0005159999999992948,
1481,1482,15.358743,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42563; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2563.0,Read,Input,Registers,0.00045700000000081786,0.0009670000000010504
1482,1483,15.359253,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42563; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2563.0,Read,Input,Registers,0.0005100000000002325,
1483,1484,15.359635,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42564; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2564.0,Read,Holding,Registers,0.0003820000000001045,0.0009259999999997603
1484,1485,15.360179,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42564; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2564.0,Read,Holding,Registers,0.0005439999999996559,
1485,1486,15.360518,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42565; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2565.0,Write,Multiple,Registers,0.0003390000000003113,0.000802999999999443
1486,1487,15.360982,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42565; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2565.0,Write,Multiple,Registers,0.0004639999999991318,
1487,1488,15.460797,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42566; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2566.0,Read,Discrete,Inputs,0.09981499999999954,0.10036000000000023
1488,1489,15.461342,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42566; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2566.0,Read,Discrete,Inputs,0.0005450000000006838,
1489,1490,15.4617,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42567; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2567.0,Write,Multiple,Coils,0.0003580000000003025,0.0007319999999992888
1490,1491,15.462074,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42567; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2567.0,Write,Multiple,Coils,0.00037399999999898625,
1491,1492,15.462323,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42568; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2568.0,Read,Input,Registers,0.00024900000000016576,0.000576000000000576
1492,1493,15.46265,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42568; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2568.0,Read,Input,Registers,0.0003270000000004103,
1493,1494,15.462962,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42569; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2569.0,Read,Holding,Registers,0.0003119999999992018,0.0006470000000007303
1494,1495,15.463297,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42569; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2569.0,Read,Holding,Registers,0.0003350000000015285,
1495,1496,15.463633,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42570; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2570.0,Write,Multiple,Registers,0.00033599999999900376,0.0007409999999996586
1496,1497,15.464038,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42570; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2570.0,Write,Multiple,Registers,0.00040500000000065484,
1497,1498,15.563783,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42571; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2571.0,Read,Discrete,Inputs,0.09974500000000042,0.10046900000000036
1498,1499,15.564507,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42571; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2571.0,Read,Discrete,Inputs,0.0007239999999999469,
1499,1500,15.565195,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42572; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2572.0,Write,Multiple,Coils,0.0006879999999984676,0.002317999999998932
1500,1501,15.566825,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42572; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2572.0,Write,Multiple,Coils,0.0016300000000004644,
1501,1502,15.567312,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42573; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2573.0,Read,Input,Registers,0.00048699999999968213,0.0010740000000009076
1502,1503,15.567899,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42573; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2573.0,Read,Input,Registers,0.0005870000000012254,
1503,1504,15.568428,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42574; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,2574.0,Read,Holding,Registers,0.0005290000000002237,0.0012410000000002697
1504,1505,15.56914,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42574; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,2574.0,Read,Holding,Registers,0.0007120000000000459,
1505,1506,15.569494,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 42575; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,2575.0,Write,Multiple,Registers,0.0003539999999997434,0.0006799999999991257
1506,1507,15.56982,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42575; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,2575.0,Write,Multiple,Registers,0.00032599999999938234,
1507,1508,15.669697,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42576; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,2576.0,Read,Discrete,Inputs,0.09987699999999933,0.10043199999999963
1508,1509,15.670252,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 42576; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,2576.0,Read,Discrete,Inputs,0.0005550000000003052,
1509,1510,15.670449,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 42577; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,2577.0,Write,Multiple,Coils,0.00019700000000000273,0.0006500000000002615
1510,1511,15.670902,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 42577; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,2577.0,Write,Multiple,Coils,0.00045300000000025875,
1511,1512,15.671061,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 42578; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,2578.0,Read,Input,Registers,0.00015900000000002024,0.0010019999999997253
1512,1513,15.671904,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 42578; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,2578.0,Read,Input,Registers,0.0008429999999997051,
