,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
10396,10397,108.605221,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39253; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9253.0,Read,Input,Registers,0.000332000000000221,
10397,10398,108.605694,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39253; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9253.0,Read,Input,Registers,0.0004729999999995016,0.0008049999999997226
10398,10399,108.606145,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39254; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9254.0,Read,Holding,Registers,0.00045099999999820284,
10399,10400,108.607825,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39254; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9254.0,Read,Holding,Registers,0.0016800000000074533,0.002131000000005656
10400,10401,108.608167,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39255; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9255.0,Write,Multiple,Registers,0.0003419999999891843,
10401,10402,108.608655,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39255; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9255.0,Write,Multiple,Registers,0.0004880000000042628,0.0008299999999934471
10402,10403,108.708354,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39256; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9256.0,Read,Discrete,Inputs,0.09969900000000109,
10403,10404,108.708871,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39256; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9256.0,Read,Discrete,Inputs,0.0005170000000020991,0.10021600000000319
10404,10405,108.709143,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39257; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9257.0,Write,Multiple,Coils,0.00027199999999538704,
10405,10406,108.709452,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39257; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9257.0,Write,Multiple,Coils,0.000309000000001447,0.000580999999996834
10406,10407,108.709631,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39258; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9258.0,Read,Input,Registers,0.0001790000000028158,
10407,10408,108.70993,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39258; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9258.0,Read,Input,Registers,0.00029899999999827287,0.00047800000000108867
10408,10409,108.710158,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39259; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9259.0,Read,Holding,Registers,0.00022800000000700038,
10409,10410,108.710459,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39259; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9259.0,Read,Holding,Registers,0.00030099999999322335,0.0005290000000002237
10410,10411,108.710745,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39260; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9260.0,Write,Multiple,Registers,0.000286000000002673,
10411,10412,108.71105,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39260; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9260.0,Write,Multiple,Registers,0.0003049999999973352,0.0005910000000000082
10412,10413,108.810528,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39261; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9261.0,Read,Discrete,Inputs,0.09947800000000484,
10413,10414,108.81122,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39261; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9261.0,Read,Discrete,Inputs,0.0006920000000008031,0.10017000000000564
10414,10415,108.811842,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39262; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9262.0,Write,Multiple,Coils,0.000621999999992795,
10415,10416,108.812346,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39262; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9262.0,Write,Multiple,Coils,0.0005040000000064992,0.0011259999999992942
10416,10417,108.812816,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39263; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9263.0,Read,Input,Registers,0.000469999999992865,
10417,10418,108.81331,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39263; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9263.0,Read,Input,Registers,0.0004940000000033251,0.0009639999999961901
10418,10419,108.813952,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39264; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9264.0,Read,Holding,Registers,0.0006419999999991433,
10419,10420,108.814559,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39264; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9264.0,Read,Holding,Registers,0.0006070000000022446,0.0012490000000013879
10420,10421,108.814927,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39265; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9265.0,Write,Multiple,Registers,0.0003679999999945949,
10421,10422,108.815364,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39265; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9265.0,Write,Multiple,Registers,0.00043700000000512773,0.0008049999999997226
10422,10423,108.915459,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39266; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9266.0,Read,Discrete,Inputs,0.10009499999999605,
10423,10424,108.915992,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39266; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9266.0,Read,Discrete,Inputs,0.0005330000000043356,0.10062800000000038
10424,10425,108.916814,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39267; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9267.0,Write,Multiple,Coils,0.0008219999999994343,
10425,10426,108.917284,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39267; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9267.0,Write,Multiple,Coils,0.000469999999992865,0.0012919999999922993
10426,10427,108.91749,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39268; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9268.0,Read,Input,Registers,0.00020600000000570162,
10427,10428,108.91801,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39268; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9268.0,Read,Input,Registers,0.0005199999999945248,0.0007260000000002265
10428,10429,108.918313,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39269; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9269.0,Read,Holding,Registers,0.0003030000000023847,
10429,10430,108.918841,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39269; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9269.0,Read,Holding,Registers,0.0005280000000027485,0.0008310000000051332
10430,10431,108.9192,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39270; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9270.0,Write,Multiple,Registers,0.00035900000000310683,
10431,10432,108.919701,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39270; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9270.0,Write,Multiple,Registers,0.0005009999999998627,0.0008600000000029695
10432,10433,109.019479,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39271; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9271.0,Read,Discrete,Inputs,0.09977800000000059,
10433,10434,109.020148,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39271; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9271.0,Read,Discrete,Inputs,0.0006690000000020291,0.10044700000000262
10434,10435,109.020816,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39272; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9272.0,Write,Multiple,Coils,0.000667999999990343,
10435,10436,109.02136,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39272; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9272.0,Write,Multiple,Coils,0.0005440000000049849,0.001211999999995328
10436,10437,109.02183,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39273; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9273.0,Read,Input,Registers,0.000469999999992865,
10437,10438,109.022364,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39273; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9273.0,Read,Input,Registers,0.0005340000000018108,0.0010039999999946758
10438,10439,109.022866,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39274; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9274.0,Read,Holding,Registers,0.0005019999999973379,
10439,10440,109.023396,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39274; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9274.0,Read,Holding,Registers,0.0005300000000119098,0.0010320000000092477
10440,10441,109.023801,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39275; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9275.0,Write,Multiple,Registers,0.00040500000000065484,
10441,10442,109.024216,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39275; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9275.0,Write,Multiple,Registers,0.0004149999999896181,0.000819999999990273
10442,10443,109.124462,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39276; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9276.0,Read,Discrete,Inputs,0.1002459999999985,
10443,10444,109.125005,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39276; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9276.0,Read,Discrete,Inputs,0.0005430000000075097,0.10078900000000601
10444,10445,109.125368,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39277; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9277.0,Write,Multiple,Coils,0.0003629999999930078,
10445,10446,109.145994,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39277; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9277.0,Write,Multiple,Coils,0.02062600000000714,0.020989000000000146
10446,10447,109.14731,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39278; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9278.0,Read,Input,Registers,0.0013160000000027594,
10447,10448,109.147683,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39278; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9278.0,Read,Input,Registers,0.00037299999999618194,0.0016889999999989413
10448,10449,109.148023,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39279; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9279.0,Read,Holding,Registers,0.0003399999999942338,
10449,10450,109.148331,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39279; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9279.0,Read,Holding,Registers,0.00030800000000397176,0.0006479999999982056
10450,10451,109.148654,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39280; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9280.0,Write,Multiple,Registers,0.0003229999999945221,
10451,10452,109.148951,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39280; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9280.0,Write,Multiple,Registers,0.0002970000000033224,0.0006199999999978445
10453,10454,109.248506,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39281; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9281.0,Read,Discrete,Inputs,0.09955500000000939,
10454,10455,109.24913,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39281; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9281.0,Read,Discrete,Inputs,0.0006239999999877455,0.10017899999999713
10455,10456,109.249811,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39282; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9282.0,Write,Multiple,Coils,0.0006810000000001537,
10456,10457,109.250578,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39282; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9282.0,Write,Multiple,Coils,0.0007670000000103983,0.001448000000010552
10457,10458,109.251046,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39283; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9283.0,Read,Input,Registers,0.00046799999999791453,
10458,10459,109.251627,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39283; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9283.0,Read,Input,Registers,0.000580999999996834,0.0010489999999947486
10459,10460,109.252109,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39284; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9284.0,Read,Holding,Registers,0.0004820000000052005,
10460,10461,109.252636,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39284; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9284.0,Read,Holding,Registers,0.0005269999999910624,0.0010089999999962629
10461,10462,109.252994,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39285; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9285.0,Write,Multiple,Registers,0.0003580000000056316,
10462,10463,109.253372,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39285; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9285.0,Write,Multiple,Registers,0.000377999999997769,0.0007360000000034006
10463,10464,109.35346,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39286; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9286.0,Read,Discrete,Inputs,0.10008799999999951,
10464,10465,109.354116,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39286; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9286.0,Read,Discrete,Inputs,0.0006560000000064292,0.10074400000000594
10465,10466,109.354559,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39287; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9287.0,Write,Multiple,Coils,0.0004429999999899792,
10466,10467,109.355081,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39287; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9287.0,Write,Multiple,Coils,0.0005220000000036862,0.0009649999999936654
10467,10468,109.355507,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39288; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9288.0,Read,Input,Registers,0.00042600000000447835,
10468,10469,109.355994,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39288; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9288.0,Read,Input,Registers,0.0004869999999925767,0.0009129999999970551
10469,10470,109.356616,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39289; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9289.0,Read,Holding,Registers,0.0006220000000070058,
10470,10471,109.357117,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 39289; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9289.0,Read,Holding,Registers,0.0005009999999998627,0.0011230000000068685
10471,10472,109.357569,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 39290; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9290.0,Write,Multiple,Registers,0.0004519999999956781,
10472,10473,109.357986,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39290; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9290.0,Write,Multiple,Registers,0.00041699999999877946,0.0008689999999944575
10473,10474,109.45747,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 39291; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9291.0,Read,Discrete,Inputs,0.0994840000000039,
10474,10475,109.458035,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 39291; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9291.0,Read,Discrete,Inputs,0.0005649999999945976,0.1000489999999985
10475,10476,109.458695,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 39292; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9292.0,Write,Multiple,Coils,0.000660000000010541,
10476,10477,109.459074,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 39292; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9292.0,Write,Multiple,Coils,0.00037899999999524425,0.0010390000000057853
